Date,fiscal_year,fiscal_quarter,season,week_of_year,marketing_channel,spend,has_promo,promo_events
2024-06-02,2024,Q2,Spring/Summer,22,Paid Social,13252.6,False,
2024-06-02,2024,Q2,Spring/Summer,22,Display,13931.73,False,
2024-06-02,2024,Q2,Spring/Summer,22,Email,11065.48,False,
2024-06-02,2024,Q2,Spring/Summer,22,Direct Mail,12684.07,False,
2024-06-02,2024,Q2,Spring/Summer,22,Catalog,12630.2,False,
2024-06-02,2024,Q2,Spring/Summer,22,Outdoor Media,12204.75,False,
2024-06-02,2024,Q2,Spring/Summer,22,Radio,10367.76,False,
2024-06-02,2024,Q2,Spring/Summer,22,Influencer,13252.49,False,
2024-06-09,2024,Q2,Spring/Summer,23,TV,53484.33,False,
2024-06-09,2024,Q2,Spring/Summer,23,Paid Search,50696.17,False,
2024-06-09,2024,Q2,Spring/Summer,23,Paid Social,12761.11,False,
2024-06-09,2024,Q2,Spring/Summer,23,Display,14843.9,False,
2024-06-09,2024,Q2,Spring/Summer,23,Email,11608.44,False,
2024-06-09,2024,Q2,Spring/Summer,23,Direct Mail,12828.96,False,
2024-06-09,2024,Q2,Spring/Summer,23,Catalog,13244.1,False,
2024-06-09,2024,Q2,Spring/Summer,23,Outdoor Media,11656.09,False,
2024-06-09,2024,Q2,Spring/Summer,23,Radio,11255.04,False,
2024-06-09,2024,Q2,Spring/Summer,23,Influencer,11504.14,False,
2024-06-16,2024,Q2,Spring/Summer,24,TV,50027.32,False,
2024-06-16,2024,Q2,Spring/Summer,24,Paid Search,43911.72,False,
2024-06-16,2024,Q2,Spring/Summer,24,Paid Social,13897.72,False,
2024-06-16,2024,Q2,Spring/Summer,24,Display,10720.31,False,
2024-06-16,2024,Q2,Spring/Summer,24,Email,11742.18,False,
2024-06-16,2024,Q2,Spring/Summer,24,Direct Mail,11757.12,False,
2024-06-16,2024,Q2,Spring/Summer,24,Catalog,14263.51,False,
2024-06-16,2024,Q2,Spring/Summer,24,Outdoor Media,11091.26,False,
2024-06-16,2024,Q2,Spring/Summer,24,Radio,14900.49,False,
2024-06-16,2024,Q2,Spring/Summer,24,Influencer,14368.22,False,
2024-06-23,2024,Q2,Spring/Summer,25,TV,48580.82,False,
2024-06-23,2024,Q2,Spring/Summer,25,Paid Search,44846.89,False,
2024-06-23,2024,Q2,Spring/Summer,25,Paid Social,14406.23,False,
2024-06-23,2024,Q2,Spring/Summer,25,Display,14168.49,False,
2024-06-23,2024,Q2,Spring/Summer,25,Email,12953.29,False,
2024-06-23,2024,Q2,Spring/Summer,25,Direct Mail,12220.21,False,
2024-06-23,2024,Q2,Spring/Summer,25,Catalog,10392.37,False,
2024-06-23,2024,Q2,Spring/Summer,25,Outdoor Media,11125.0,False,
2024-06-23,2024,Q2,Spring/Summer,25,Radio,13364.37,False,
2024-06-23,2024,Q2,Spring/Summer,25,Influencer,13232.61,False,
2024-06-30,2024,Q2,Spring/Summer,26,TV,89533.07,True,Independence Day Sale
2024-06-30,2024,Q2,Spring/Summer,26,Paid Search,114503.29,True,Independence Day Sale
2024-06-30,2024,Q2,Spring/Summer,26,Paid Social,28814.78,True,Independence Day Sale
2024-06-30,2024,Q2,Spring/Summer,26,Display,28789.98,True,Independence Day Sale
2024-06-30,2024,Q2,Spring/Summer,26,Email,20612.62,True,Independence Day Sale
2024-06-30,2024,Q2,Spring/Summer,26,Direct Mail,25625.04,True,Independence Day Sale
2024-06-30,2024,Q2,Spring/Summer,26,Catalog,21601.18,True,Independence Day Sale
2024-06-30,2024,Q2,Spring/Summer,26,Outdoor Media,29778.02,True,Independence Day Sale
2024-06-30,2024,Q2,Spring/Summer,26,Radio,27021.06,True,Independence Day Sale
2024-06-30,2024,Q2,Spring/Summer,26,Influencer,23579.03,True,Independence Day Sale
2024-07-07,2024,Q3,Fall/Winter,27,TV,42180.14,False,
2024-07-07,2024,Q3,Fall/Winter,27,Paid Search,47501.12,False,
2024-07-07,2024,Q3,Fall/Winter,27,Paid Social,11797.43,False,
2024-07-07,2024,Q3,Fall/Winter,27,Display,11571.07,False,
2024-07-07,2024,Q3,Fall/Winter,27,Email,12274.08,False,
2024-07-07,2024,Q3,Fall/Winter,27,Direct Mail,12069.73,False,
2024-07-07,2024,Q3,Fall/Winter,27,Catalog,14406.2,False,
2024-07-07,2024,Q3,Fall/Winter,27,Outdoor Media,11382.91,False,
2024-07-07,2024,Q3,Fall/Winter,27,Radio,10978.26,False,
2024-07-07,2024,Q3,Fall/Winter,27,Influencer,14728.37,False,
2024-07-14,2024,Q3,Fall/Winter,28,TV,55965.81,False,
2024-07-14,2024,Q3,Fall/Winter,28,Paid Search,43758.9,False,
2024-07-14,2024,Q3,Fall/Winter,28,Paid Social,14033.25,False,
2024-07-14,2024,Q3,Fall/Winter,28,Display,13895.48,False,
2024-07-14,2024,Q3,Fall/Winter,28,Email,11804.96,False,
2024-07-14,2024,Q3,Fall/Winter,28,Direct Mail,11568.78,False,
2024-07-14,2024,Q3,Fall/Winter,28,Catalog,11147.48,False,
2024-07-14,2024,Q3,Fall/Winter,28,Outdoor Media,14157.46,False,
2024-07-14,2024,Q3,Fall/Winter,28,Radio,12486.67,False,
2024-07-14,2024,Q3,Fall/Winter,28,Influencer,14579.18,False,
2024-07-21,2024,Q3,Fall/Winter,29,TV,50212.95,False,
2024-07-21,2024,Q3,Fall/Winter,29,Paid Search,50903.25,False,
2024-07-21,2024,Q3,Fall/Winter,29,Paid Social,13296.58,False,
2024-07-21,2024,Q3,Fall/Winter,29,Display,10995.24,False,
2024-07-21,2024,Q3,Fall/Winter,29,Email,12915.21,False,
2024-07-21,2024,Q3,Fall/Winter,29,Direct Mail,14962.96,False,
2024-07-21,2024,Q3,Fall/Winter,29,Catalog,10055.16,False,
2024-07-21,2024,Q3,Fall/Winter,29,Outdoor Media,10345.93,False,
2024-07-21,2024,Q3,Fall/Winter,29,Radio,12737.03,False,
2024-07-21,2024,Q3,Fall/Winter,29,Influencer,10155.35,False,
2024-07-28,2024,Q3,Fall/Winter,30,TV,53454.21,False,
2024-07-28,2024,Q3,Fall/Winter,30,Paid Search,41559.73,False,
2024-07-28,2024,Q3,Fall/Winter,30,Paid Social,14977.59,False,
2024-07-28,2024,Q3,Fall/Winter,30,Display,11614.9,False,
2024-07-28,2024,Q3,Fall/Winter,30,Email,13071.58,False,
2024-07-28,2024,Q3,Fall/Winter,30,Direct Mail,14296.77,False,
2024-07-28,2024,Q3,Fall/Winter,30,Catalog,12751.87,False,
2024-07-28,2024,Q3,Fall/Winter,30,Outdoor Media,14766.88,False,
2024-07-28,2024,Q3,Fall/Winter,30,Radio,13765.83,False,
2024-07-28,2024,Q3,Fall/Winter,30,Influencer,12967.29,False,
2024-08-04,2024,Q3,Fall/Winter,31,TV,50745.25,False,
2024-08-04,2024,Q3,Fall/Winter,31,Paid Search,41496.52,False,
2024-08-04,2024,Q3,Fall/Winter,31,Paid Social,10096.71,False,
2024-08-04,2024,Q3,Fall/Winter,31,Display,14753.57,False,
2024-08-04,2024,Q3,Fall/Winter,31,Email,12171.76,False,
2024-08-04,2024,Q3,Fall/Winter,31,Direct Mail,10063.61,False,
2024-08-04,2024,Q3,Fall/Winter,31,Catalog,12874.73,False,
2024-08-04,2024,Q3,Fall/Winter,31,Outdoor Media,10936.46,False,
2024-08-04,2024,Q3,Fall/Winter,31,Radio,14071.08,False,
2024-08-04,2024,Q3,Fall/Winter,31,Influencer,14370.1,False,
2024-08-11,2024,Q3,Fall/Winter,32,TV,56115.62,False,
2024-08-11,2024,Q3,Fall/Winter,32,Paid Search,40102.88,False,
2024-08-11,2024,Q3,Fall/Winter,32,Paid Social,11831.88,False,
2024-08-11,2024,Q3,Fall/Winter,32,Display,13386.54,False,
2024-08-11,2024,Q3,Fall/Winter,32,Email,12173.94,False,
2024-08-11,2024,Q3,Fall/Winter,32,Direct Mail,11698.3,False,
2024-08-11,2024,Q3,Fall/Winter,32,Catalog,12787.83,False,
2024-08-11,2024,Q3,Fall/Winter,32,Outdoor Media,12313.04,False,
2024-08-11,2024,Q3,Fall/Winter,32,Radio,14051.47,False,
2024-08-11,2024,Q3,Fall/Winter,32,Influencer,11249.97,False,
2024-08-18,2024,Q3,Fall/Winter,33,TV,59554.49,False,
2024-08-18,2024,Q3,Fall/Winter,33,Paid Search,58642.11,False,
2024-08-18,2024,Q3,Fall/Winter,33,Paid Social,11819.23,False,
2024-08-18,2024,Q3,Fall/Winter,33,Display,12068.17,False,
2024-08-18,2024,Q3,Fall/Winter,33,Email,13727.73,False,
2024-08-18,2024,Q3,Fall/Winter,33,Direct Mail,14217.03,False,
2024-08-18,2024,Q3,Fall/Winter,33,Catalog,14291.35,False,
2024-08-18,2024,Q3,Fall/Winter,33,Outdoor Media,12759.94,False,
2024-08-18,2024,Q3,Fall/Winter,33,Radio,12107.1,False,
2024-08-18,2024,Q3,Fall/Winter,33,Influencer,11653.53,False,
2024-08-25,2024,Q3,Fall/Winter,34,TV,47284.92,False,
2024-08-25,2024,Q3,Fall/Winter,34,Paid Search,40093.03,False,
2024-08-25,2024,Q3,Fall/Winter,34,Paid Social,12473.49,False,
2024-08-25,2024,Q3,Fall/Winter,34,Display,10375.7,False,
2024-08-25,2024,Q3,Fall/Winter,34,Email,12413.1,False,
2024-08-25,2024,Q3,Fall/Winter,34,Direct Mail,10936.89,False,
2024-08-25,2024,Q3,Fall/Winter,34,Catalog,14053.53,False,
2024-08-25,2024,Q3,Fall/Winter,34,Outdoor Media,14568.95,False,
2024-08-25,2024,Q3,Fall/Winter,34,Radio,13894.3,False,
2024-08-25,2024,Q3,Fall/Winter,34,Influencer,14380.61,False,
2024-09-01,2024,Q3,Fall/Winter,35,TV,118136.76,True,Labor Day Sale
2024-09-01,2024,Q3,Fall/Winter,35,Paid Search,101873.82,True,Labor Day Sale
2024-09-01,2024,Q3,Fall/Winter,35,Paid Social,24384.64,True,Labor Day Sale
2024-09-01,2024,Q3,Fall/Winter,35,Display,22127.62,True,Labor Day Sale
2024-09-01,2024,Q3,Fall/Winter,35,Email,28105.21,True,Labor Day Sale
2024-09-01,2024,Q3,Fall/Winter,35,Direct Mail,28613.86,True,Labor Day Sale
2024-09-01,2024,Q3,Fall/Winter,35,Catalog,29030.51,True,Labor Day Sale
2024-09-01,2024,Q3,Fall/Winter,35,Outdoor Media,21237.41,True,Labor Day Sale
2024-09-01,2024,Q3,Fall/Winter,35,Radio,26947.75,True,Labor Day Sale
2024-09-01,2024,Q3,Fall/Winter,35,Influencer,26660.54,True,Labor Day Sale
2024-09-08,2024,Q3,Fall/Winter,36,TV,80716.45,True,Labor Day Sale
2024-09-08,2024,Q3,Fall/Winter,36,Paid Search,98480.14,True,Labor Day Sale
2024-09-08,2024,Q3,Fall/Winter,36,Paid Social,26249.27,True,Labor Day Sale
2024-09-08,2024,Q3,Fall/Winter,36,Display,22137.2,True,Labor Day Sale
2024-09-08,2024,Q3,Fall/Winter,36,Email,24660.75,True,Labor Day Sale
2024-09-08,2024,Q3,Fall/Winter,36,Direct Mail,24453.99,True,Labor Day Sale
2024-09-08,2024,Q3,Fall/Winter,36,Catalog,22427.63,True,Labor Day Sale
2024-09-08,2024,Q3,Fall/Winter,36,Outdoor Media,26570.05,True,Labor Day Sale
2024-09-08,2024,Q3,Fall/Winter,36,Radio,22358.6,True,Labor Day Sale
2024-09-08,2024,Q3,Fall/Winter,36,Influencer,20537.29,True,Labor Day Sale
2024-09-15,2024,Q3,Fall/Winter,37,TV,45093.67,False,
2024-09-15,2024,Q3,Fall/Winter,37,Paid Search,54938.87,False,
2024-09-15,2024,Q3,Fall/Winter,37,Paid Social,10627.23,False,
2024-09-15,2024,Q3,Fall/Winter,37,Display,10882.73,False,
2024-09-15,2024,Q3,Fall/Winter,37,Email,13607.86,False,
2024-09-15,2024,Q3,Fall/Winter,37,Direct Mail,14377.99,False,
2024-09-15,2024,Q3,Fall/Winter,37,Catalog,13344.79,False,
2024-09-15,2024,Q3,Fall/Winter,37,Outdoor Media,14806.92,False,
2024-09-15,2024,Q3,Fall/Winter,37,Radio,11061.67,False,
2024-09-15,2024,Q3,Fall/Winter,37,Influencer,10484.1,False,
2024-09-22,2024,Q3,Fall/Winter,38,TV,57533.66,False,
2024-09-22,2024,Q3,Fall/Winter,38,Paid Search,55141.25,False,
2024-09-22,2024,Q3,Fall/Winter,38,Paid Social,10779.73,False,
2024-09-22,2024,Q3,Fall/Winter,38,Display,12371.38,False,
2024-09-22,2024,Q3,Fall/Winter,38,Email,11266.14,False,
2024-09-22,2024,Q3,Fall/Winter,38,Direct Mail,10763.84,False,
2024-09-22,2024,Q3,Fall/Winter,38,Catalog,10977.28,False,
2024-09-22,2024,Q3,Fall/Winter,38,Outdoor Media,12250.2,False,
2024-09-22,2024,Q3,Fall/Winter,38,Radio,14529.37,False,
2024-09-22,2024,Q3,Fall/Winter,38,Influencer,11456.59,False,
2024-09-29,2024,Q3,Fall/Winter,39,TV,52146.09,False,
2024-09-29,2024,Q3,Fall/Winter,39,Paid Search,50239.22,False,
2024-09-29,2024,Q3,Fall/Winter,39,Paid Social,10567.77,False,
2024-09-29,2024,Q3,Fall/Winter,39,Display,12506.99,False,
2024-09-29,2024,Q3,Fall/Winter,39,Email,11292.24,False,
2024-09-29,2024,Q3,Fall/Winter,39,Direct Mail,12274.22,False,
2024-09-29,2024,Q3,Fall/Winter,39,Catalog,13643.17,False,
2024-09-29,2024,Q3,Fall/Winter,39,Outdoor Media,11223.81,False,
2024-09-29,2024,Q3,Fall/Winter,39,Radio,14193.73,False,
2024-09-29,2024,Q3,Fall/Winter,39,Influencer,13500.33,False,
2024-10-06,2024,Q4,Fall/Winter,40,TV,48706.95,False,
2024-10-06,2024,Q4,Fall/Winter,40,Paid Search,55802.6,False,
2024-10-06,2024,Q4,Fall/Winter,40,Paid Social,11051.92,False,
2024-10-06,2024,Q4,Fall/Winter,40,Display,14561.58,False,
2024-10-06,2024,Q4,Fall/Winter,40,Email,11193.02,False,
2024-10-06,2024,Q4,Fall/Winter,40,Direct Mail,10678.66,False,
2024-10-06,2024,Q4,Fall/Winter,40,Catalog,13378.68,False,
2024-10-06,2024,Q4,Fall/Winter,40,Outdoor Media,12528.3,False,
2024-10-06,2024,Q4,Fall/Winter,40,Radio,14678.99,False,
2024-10-06,2024,Q4,Fall/Winter,40,Influencer,10434.58,False,
2024-10-13,2024,Q4,Fall/Winter,41,TV,50505.71,False,
2024-10-13,2024,Q4,Fall/Winter,41,Paid Search,56523.64,False,
2024-10-13,2024,Q4,Fall/Winter,41,Paid Social,13408.19,False,
2024-10-13,2024,Q4,Fall/Winter,41,Display,10675.05,False,
2024-10-13,2024,Q4,Fall/Winter,41,Email,14659.47,False,
2024-10-13,2024,Q4,Fall/Winter,41,Direct Mail,13605.57,False,
2024-10-13,2024,Q4,Fall/Winter,41,Catalog,11545.05,False,
2024-10-13,2024,Q4,Fall/Winter,41,Outdoor Media,14961.97,False,
2024-10-13,2024,Q4,Fall/Winter,41,Radio,12279.13,False,
2024-10-13,2024,Q4,Fall/Winter,41,Influencer,12733.98,False,
2024-10-20,2024,Q4,Fall/Winter,42,TV,57062.12,False,
2024-10-20,2024,Q4,Fall/Winter,42,Paid Search,58273.48,False,
2024-10-20,2024,Q4,Fall/Winter,42,Paid Social,12891.69,False,
2024-10-20,2024,Q4,Fall/Winter,42,Display,10216.02,False,
2024-10-20,2024,Q4,Fall/Winter,42,Email,14948.93,False,
2024-10-20,2024,Q4,Fall/Winter,42,Direct Mail,14108.02,False,
2024-10-20,2024,Q4,Fall/Winter,42,Catalog,10352.71,False,
2024-10-20,2024,Q4,Fall/Winter,42,Outdoor Media,14171.5,False,
2024-10-20,2024,Q4,Fall/Winter,42,Radio,13146.85,False,
2024-10-20,2024,Q4,Fall/Winter,42,Influencer,14618.53,False,
2024-10-27,2024,Q4,Fall/Winter,43,TV,47304.0,False,
2024-10-27,2024,Q4,Fall/Winter,43,Paid Search,59521.18,False,
2024-10-27,2024,Q4,Fall/Winter,43,Paid Social,10098.51,False,
2024-10-27,2024,Q4,Fall/Winter,43,Display,13069.24,False,
2024-10-27,2024,Q4,Fall/Winter,43,Email,12933.05,False,
2024-10-27,2024,Q4,Fall/Winter,43,Direct Mail,11228.09,False,
2024-10-27,2024,Q4,Fall/Winter,43,Catalog,12972.22,False,
2024-10-27,2024,Q4,Fall/Winter,43,Outdoor Media,12307.88,False,
2024-10-27,2024,Q4,Fall/Winter,43,Radio,14180.79,False,
2024-10-27,2024,Q4,Fall/Winter,43,Influencer,11341.35,False,
2024-11-03,2024,Q4,Fall/Winter,44,TV,48925.39,False,
2024-11-03,2024,Q4,Fall/Winter,44,Paid Search,58049.35,False,
2024-11-03,2024,Q4,Fall/Winter,44,Paid Social,13659.28,False,
2024-11-03,2024,Q4,Fall/Winter,44,Display,14729.65,False,
2024-11-03,2024,Q4,Fall/Winter,44,Email,14796.94,False,
2024-11-03,2024,Q4,Fall/Winter,44,Direct Mail,14276.96,False,
2024-11-03,2024,Q4,Fall/Winter,44,Catalog,13923.2,False,
2024-11-03,2024,Q4,Fall/Winter,44,Outdoor Media,11068.79,False,
2024-11-03,2024,Q4,Fall/Winter,44,Radio,12318.52,False,
2024-11-03,2024,Q4,Fall/Winter,44,Influencer,11383.71,False,
2024-11-10,2024,Q4,Fall/Winter,45,TV,51825.63,False,
2024-11-10,2024,Q4,Fall/Winter,45,Paid Search,54309.71,False,
2024-11-10,2024,Q4,Fall/Winter,45,Paid Social,12018.33,False,
2024-11-10,2024,Q4,Fall/Winter,45,Display,13529.03,False,
2024-11-10,2024,Q4,Fall/Winter,45,Email,10916.53,False,
2024-11-10,2024,Q4,Fall/Winter,45,Direct Mail,13963.45,False,
2024-11-10,2024,Q4,Fall/Winter,45,Catalog,11291.57,False,
2024-11-10,2024,Q4,Fall/Winter,45,Outdoor Media,12784.82,False,
2024-11-10,2024,Q4,Fall/Winter,45,Radio,11404.08,False,
2024-11-10,2024,Q4,Fall/Winter,45,Influencer,12157.41,False,
2024-11-17,2024,Q4,Fall/Winter,46,TV,88444.3,True,Black Friday
2024-11-17,2024,Q4,Fall/Winter,46,Paid Search,114460.92,True,Black Friday
2024-11-17,2024,Q4,Fall/Winter,46,Paid Social,27613.48,True,Black Friday
2024-11-17,2024,Q4,Fall/Winter,46,Display,29588.82,True,Black Friday
2024-11-17,2024,Q4,Fall/Winter,46,Email,21600.52,True,Black Friday
2024-11-17,2024,Q4,Fall/Winter,46,Direct Mail,25378.3,True,Black Friday
2024-11-17,2024,Q4,Fall/Winter,46,Catalog,24945.92,True,Black Friday
2024-11-17,2024,Q4,Fall/Winter,46,Outdoor Media,26227.74,True,Black Friday
2024-11-17,2024,Q4,Fall/Winter,46,Radio,20302.86,True,Black Friday
2024-11-17,2024,Q4,Fall/Winter,46,Influencer,24626.78,True,Black Friday
2024-11-24,2024,Q4,Fall/Winter,47,TV,112762.51,True,Black Friday
2024-11-24,2024,Q4,Fall/Winter,47,Paid Search,82592.23,True,Black Friday
2024-11-24,2024,Q4,Fall/Winter,47,Paid Social,27162.76,True,Black Friday
2024-11-24,2024,Q4,Fall/Winter,47,Display,20172.37,True,Black Friday
2024-11-24,2024,Q4,Fall/Winter,47,Email,24757.37,True,Black Friday
2024-11-24,2024,Q4,Fall/Winter,47,Direct Mail,26217.16,True,Black Friday
2024-11-24,2024,Q4,Fall/Winter,47,Catalog,22206.83,True,Black Friday
2024-11-24,2024,Q4,Fall/Winter,47,Outdoor Media,24769.53,True,Black Friday
2024-11-24,2024,Q4,Fall/Winter,47,Radio,25454.6,True,Black Friday
2024-11-24,2024,Q4,Fall/Winter,47,Influencer,20860.84,True,Black Friday
2024-12-01,2024,Q4,Fall/Winter,48,TV,49607.97,False,
2024-12-01,2024,Q4,Fall/Winter,48,Paid Search,41519.42,False,
2024-12-01,2024,Q4,Fall/Winter,48,Paid Social,13876.24,False,
2024-12-01,2024,Q4,Fall/Winter,48,Display,12905.7,False,
2024-12-01,2024,Q4,Fall/Winter,48,Email,13177.38,False,
2024-12-01,2024,Q4,Fall/Winter,48,Direct Mail,10448.25,False,
2024-12-01,2024,Q4,Fall/Winter,48,Catalog,14955.83,False,
2024-12-01,2024,Q4,Fall/Winter,48,Outdoor Media,14983.64,False,
2024-12-01,2024,Q4,Fall/Winter,48,Radio,10296.22,False,
2024-12-01,2024,Q4,Fall/Winter,48,Influencer,13713.35,False,
2024-12-08,2024,Q4,Fall/Winter,49,TV,44888.52,False,
2024-12-08,2024,Q4,Fall/Winter,49,Paid Search,44308.65,False,
2024-12-08,2024,Q4,Fall/Winter,49,Paid Social,11730.35,False,
2024-12-08,2024,Q4,Fall/Winter,49,Display,10784.53,False,
2024-12-08,2024,Q4,Fall/Winter,49,Email,11558.27,False,
2024-12-08,2024,Q4,Fall/Winter,49,Direct Mail,12299.0,False,
2024-12-08,2024,Q4,Fall/Winter,49,Catalog,12437.65,False,
2024-12-08,2024,Q4,Fall/Winter,49,Outdoor Media,10640.94,False,
2024-12-08,2024,Q4,Fall/Winter,49,Radio,11601.65,False,
2024-12-08,2024,Q4,Fall/Winter,49,Influencer,14480.41,False,
2024-12-15,2024,Q4,Fall/Winter,50,TV,58816.9,False,
2024-12-15,2024,Q4,Fall/Winter,50,Paid Search,50565.96,False,
2024-12-15,2024,Q4,Fall/Winter,50,Paid Social,12787.99,False,
2024-12-15,2024,Q4,Fall/Winter,50,Display,10484.62,False,
2024-12-15,2024,Q4,Fall/Winter,50,Email,13411.58,False,
2024-12-15,2024,Q4,Fall/Winter,50,Direct Mail,13075.5,False,
2024-12-15,2024,Q4,Fall/Winter,50,Catalog,11687.33,False,
2024-12-15,2024,Q4,Fall/Winter,50,Outdoor Media,10701.24,False,
2024-12-15,2024,Q4,Fall/Winter,50,Radio,14784.64,False,
2024-12-15,2024,Q4,Fall/Winter,50,Influencer,12691.36,False,
2024-12-22,2024,Q4,Fall/Winter,51,TV,99922.19,True,Holiday Clearance
2024-12-22,2024,Q4,Fall/Winter,51,Paid Search,100568.98,True,Holiday Clearance
2024-12-22,2024,Q4,Fall/Winter,51,Paid Social,28507.63,True,Holiday Clearance
2024-12-22,2024,Q4,Fall/Winter,51,Display,24785.03,True,Holiday Clearance
2024-12-22,2024,Q4,Fall/Winter,51,Email,25329.55,True,Holiday Clearance
2024-12-22,2024,Q4,Fall/Winter,51,Direct Mail,23039.62,True,Holiday Clearance
2024-12-22,2024,Q4,Fall/Winter,51,Catalog,27880.16,True,Holiday Clearance
2024-12-22,2024,Q4,Fall/Winter,51,Outdoor Media,25899.19,True,Holiday Clearance
2024-12-22,2024,Q4,Fall/Winter,51,Radio,25945.54,True,Holiday Clearance
2024-12-22,2024,Q4,Fall/Winter,51,Influencer,29241.22,True,Holiday Clearance
2024-12-29,2024,Q4,Fall/Winter,52,TV,118085.45,True,Winter Clearance
2024-12-29,2024,Q4,Fall/Winter,52,Paid Search,88918.29,True,Winter Clearance
2024-12-29,2024,Q4,Fall/Winter,52,Paid Social,27069.96,True,Winter Clearance
2024-12-29,2024,Q4,Fall/Winter,52,Display,20641.58,True,Winter Clearance
2024-12-29,2024,Q4,Fall/Winter,52,Email,28872.75,True,Winter Clearance
2024-12-29,2024,Q4,Fall/Winter,52,Direct Mail,22652.29,True,Winter Clearance
2024-12-29,2024,Q4,Fall/Winter,52,Catalog,22799.41,True,Winter Clearance
2024-12-29,2024,Q4,Fall/Winter,52,Outdoor Media,27602.36,True,Winter Clearance
2024-12-29,2024,Q4,Fall/Winter,52,Radio,27379.73,True,Winter Clearance
2024-12-29,2024,Q4,Fall/Winter,52,Influencer,25262.05,True,Winter Clearance
2025-01-05,2025,Q1,Spring/Summer,1,TV,98708.18,True,Winter Clearance
2025-01-05,2025,Q1,Spring/Summer,1,Paid Search,82002.75,True,Winter Clearance
2025-01-05,2025,Q1,Spring/Summer,1,Paid Social,27856.84,True,Winter Clearance
2025-01-05,2025,Q1,Spring/Summer,1,Display,24660.69,True,Winter Clearance
2025-01-05,2025,Q1,Spring/Summer,1,Email,20637.82,True,Winter Clearance
2025-01-05,2025,Q1,Spring/Summer,1,Direct Mail,21949.37,True,Winter Clearance
2025-01-05,2025,Q1,Spring/Summer,1,Catalog,24086.91,True,Winter Clearance
2025-01-05,2025,Q1,Spring/Summer,1,Outdoor Media,25709.2,True,Winter Clearance
2025-01-05,2025,Q1,Spring/Summer,1,Radio,22810.54,True,Winter Clearance
2025-01-05,2025,Q1,Spring/Summer,1,Influencer,25718.1,True,Winter Clearance
2025-01-12,2025,Q1,Spring/Summer,2,TV,83916.74,True,Winter Clearance
2025-01-12,2025,Q1,Spring/Summer,2,Paid Search,89439.03,True,Winter Clearance
2025-01-12,2025,Q1,Spring/Summer,2,Paid Social,20611.08,True,Winter Clearance
2025-01-12,2025,Q1,Spring/Summer,2,Display,29740.44,True,Winter Clearance
2025-01-12,2025,Q1,Spring/Summer,2,Email,27445.84,True,Winter Clearance
2025-01-12,2025,Q1,Spring/Summer,2,Direct Mail,26365.47,True,Winter Clearance
2025-01-12,2025,Q1,Spring/Summer,2,Catalog,26626.34,True,Winter Clearance
2025-01-12,2025,Q1,Spring/Summer,2,Outdoor Media,20524.1,True,Winter Clearance
2025-01-12,2025,Q1,Spring/Summer,2,Radio,22037.66,True,Winter Clearance
2025-01-12,2025,Q1,Spring/Summer,2,Influencer,28420.59,True,Winter Clearance
2025-01-19,2025,Q1,Spring/Summer,3,TV,102029.52,True,Winter Clearance
2025-01-19,2025,Q1,Spring/Summer,3,Paid Search,85669.87,True,Winter Clearance
2025-01-19,2025,Q1,Spring/Summer,3,Paid Social,23040.47,True,Winter Clearance
2025-01-19,2025,Q1,Spring/Summer,3,Display,26307.17,True,Winter Clearance
2025-01-19,2025,Q1,Spring/Summer,3,Email,21881.73,True,Winter Clearance
2025-01-19,2025,Q1,Spring/Summer,3,Direct Mail,28075.49,True,Winter Clearance
2025-01-19,2025,Q1,Spring/Summer,3,Catalog,22832.35,True,Winter Clearance
2025-01-19,2025,Q1,Spring/Summer,3,Outdoor Media,28029.5,True,Winter Clearance
2025-01-19,2025,Q1,Spring/Summer,3,Radio,23267.47,True,Winter Clearance
2025-01-19,2025,Q1,Spring/Summer,3,Influencer,21510.45,True,Winter Clearance
2025-01-26,2025,Q1,Spring/Summer,4,TV,96908.56,True,Winter Clearance
2025-01-26,2025,Q1,Spring/Summer,4,Paid Search,86985.72,True,Winter Clearance
2025-01-26,2025,Q1,Spring/Summer,4,Paid Social,28335.51,True,Winter Clearance
2025-01-26,2025,Q1,Spring/Summer,4,Display,28848.87,True,Winter Clearance
2025-01-26,2025,Q1,Spring/Summer,4,Email,26606.29,True,Winter Clearance
2025-01-26,2025,Q1,Spring/Summer,4,Direct Mail,29001.47,True,Winter Clearance
2025-01-26,2025,Q1,Spring/Summer,4,Catalog,25745.02,True,Winter Clearance
2025-01-26,2025,Q1,Spring/Summer,4,Outdoor Media,22788.19,True,Winter Clearance
2025-01-26,2025,Q1,Spring/Summer,4,Radio,21579.02,True,Winter Clearance
2025-01-26,2025,Q1,Spring/Summer,4,Influencer,25267.86,True,Winter Clearance
2025-02-02,2025,Q1,Spring/Summer,5,TV,43796.23,False,
2025-02-02,2025,Q1,Spring/Summer,5,Paid Search,58979.25,False,
2025-02-02,2025,Q1,Spring/Summer,5,Paid Social,11420.49,False,
2025-02-02,2025,Q1,Spring/Summer,5,Display,10693.35,False,
2025-02-02,2025,Q1,Spring/Summer,5,Email,14479.38,False,
2025-02-02,2025,Q1,Spring/Summer,5,Direct Mail,13359.13,False,
2025-02-02,2025,Q1,Spring/Summer,5,Catalog,10497.73,False,
2025-02-02,2025,Q1,Spring/Summer,5,Outdoor Media,14908.32,False,
